instance_id	verdict	patch_bytes	source_tree	has_log	has_tool_calls	has_llm_parquet	note
sphinx-doc__sphinx-10449	1	749	results_swev	1	1	1	
sphinx-doc__sphinx-10466	0	24260	results_swev	1	1	1	
sphinx-doc__sphinx-11510	0	1630	results_swev	1	1	1	
sphinx-doc__sphinx-7440	1	544	results_swev	1	1	1	
sphinx-doc__sphinx-7985	0	3230	results_swev	1	1	1	
sphinx-doc__sphinx-8265	1	1057	results_swev	1	1	1	
sphinx-doc__sphinx-8459	1	767	results_swev	1	1	1	
sphinx-doc__sphinx-8475	1	1304	results_swev	1	1	1	
sphinx-doc__sphinx-8548	0	1469	results_swev	1	1	1	
sphinx-doc__sphinx-9230	1	541	results_swev	1	1	1	
sphinx-doc__sphinx-9258	1	652	results_swev	1	1	1	
sphinx-doc__sphinx-9602	0	0	results_swev	1	1	1	
sphinx-doc__sphinx-9698	1	624	results_swev	1	1	1	
sympy__sympy-12096	1	573	results_swev	1	1	1	
sympy__sympy-12481	1	794	results_swev	1	1	1	
sympy__sympy-12489	0	1929	results_swev	1	1	1	
sympy__sympy-13091	0	1185	results_swev	1	1	1	
sympy__sympy-13551	1	1205	results_swev	1	1	1	
sympy__sympy-13647	1	529	results_swev	1	1	1	
sympy__sympy-13757	1	1297	results_swev	1	1	1	
sympy__sympy-13852	0	1245	results_swev	1	1	1	
sympy__sympy-13877	1	572	results_swev	1	1	1	
sympy__sympy-14531	1	1241	results_swev	1	1	1	
sympy__sympy-15017	0	358	results_swev	1	1	1	
sympy__sympy-15875	0	909	results_swev	1	1	1	
sympy__sympy-16766	1	591	results_swev	1	1	1	
sympy__sympy-16792	1	864	results_swev	1	1	1	
sympy__sympy-18698	0	1226	results_swev	1	1	1	
sympy__sympy-18763	0	860	results_swev	1	1	1	
sympy__sympy-19040		892	results_swev	1	1	1	
sympy__sympy-19495	1	527	results_swev	1	1	1	
sympy__sympy-19637	1	412	results_swev	1	1	1	
sympy__sympy-19954	1	1293	results_swev	1	1	1	
sympy__sympy-20154	1	1774	results_swev	1	1	1	
sympy__sympy-21612	0	714	results_swev	1	1	1	
sympy__sympy-23824	1	591	results_swev	1	1	1	
sympy__sympy-24213	1	691	results_swev	1	1	1	
sympy__sympy-24443	1	2238	results_swev	1	1	1	
