instance_id	verdict	patch_bytes	source_tree	has_log	has_tool_calls	has_llm_parquet	note
django__django-15375	1	2139	results_swev	1	1	1	
django__django-15382	1	3105	results_swev	1	1	1	
django__django-15525	0	995	results_swev	1	1	1	
django__django-15554	1	2965	results_swev	1	1	1	
django__django-15629	0	2066	results_swev	1	1	1	
django__django-15973	1	5455	results_swev	1	1	1	
django__django-16032	1	3220	results_swev	1	1	1	
django__django-16136	0	1474	results_swev	1	1	1	
django__django-16145	1	824	results_swev	1	1	1	
django__django-16255	1	2925	results_swev	1	1	1	
django__django-16493	1	778	results_swev	1	1	1	
django__django-16612	1	3379	results_swev	1	1	1	
django__django-16631	0	4129	results_swev	1	1	1	
django__django-16901	1	2419	results_swev	1	1	1	
django__django-17084	1	2111	results_swev	1	1	1	
django__django-17087	1	2003	results_swev	1	1	1	
matplotlib__matplotlib-20826	0	2228	results_swev	1	1	1	
matplotlib__matplotlib-20859	0	2869	results_swev	1	1	1	
matplotlib__matplotlib-22865	1	1371	results_swev	1	1	1	
matplotlib__matplotlib-22871	1	2772	results_swev	1	1	1	
matplotlib__matplotlib-23314	1	2103	results_swev	1	1	1	
matplotlib__matplotlib-24970	1	4452	results_swev	1	1	1	
matplotlib__matplotlib-25287	1	1149	results_swev	1	1	1	
matplotlib__matplotlib-25332	1	2356	results_swev	1	1	1	
matplotlib__matplotlib-25479	0	2491	results_swev	1	1	1	
matplotlib__matplotlib-26466	0	480	results_swev	1	1	1	
psf__requests-1724	0	0	results_swev	1	1	1	
psf__requests-6028	1	752	results_swev	1	1	1	
pydata__xarray-3993	1	5626	results_swev	1	1	1	
pydata__xarray-4629	1	503	results_swev	1	1	1	
pydata__xarray-4687	1	2628	results_swev	1	1	1	
pydata__xarray-6461	1	3193	results_swev	1	1	1	
pydata__xarray-6744	1	2871	results_swev	1	1	1	
pydata__xarray-7229	0	2821	results_swev	1	1	1	
pydata__xarray-7233	1	2651	results_swev	1	1	1	
pydata__xarray-7393	1	1852	results_swev	1	1	1	
pylint-dev__pylint-6386	1	2792	results_swev	1	1	1	
pylint-dev__pylint-6528	1	4613	results_swev	1	1	1	
pylint-dev__pylint-6903	1	692	results_swev	1	1	1	
pylint-dev__pylint-8898	0	2482	results_swev	1	1	1	
pytest-dev__pytest-10356	0	4404	results_swev	1	1	1	
pytest-dev__pytest-5809	1	1275	results_swev	1	1	1	
pytest-dev__pytest-5840	0	6082	results_swev	1	1	1	
pytest-dev__pytest-6202	1	395	results_swev	1	1	1	
pytest-dev__pytest-7432	1	2235	results_swev	1	1	1	
pytest-dev__pytest-7571	1	2634	results_swev	1	1	1	
scikit-learn__scikit-learn-10844	1	896	results_swev	1	1	1	
scikit-learn__scikit-learn-11578	1	783	results_swev	1	1	1	
scikit-learn__scikit-learn-13439	1	1360	results_swev	1	1	1	
scikit-learn__scikit-learn-13779	1	1731	results_swev	1	1	1	
scikit-learn__scikit-learn-14053	1	2077	results_swev	1	1	1	
scikit-learn__scikit-learn-15100	1	584	results_swev	1	1	1	
scikit-learn__scikit-learn-25102	0	23365	results_swev	1	1	1	
scikit-learn__scikit-learn-25973	1	5278	results_swev	1	1	1	
scikit-learn__scikit-learn-26194	0	4628	results_swev	1	1	1	
scikit-learn__scikit-learn-9288	1	3333	results_swev	1	1	1	
sphinx-doc__sphinx-10449	1	1442	results_swev	1	1	1	
sphinx-doc__sphinx-10466	1	3063	results_swev	1	1	1	
sphinx-doc__sphinx-11510	0	9011	results_swev	1	1	1	
sphinx-doc__sphinx-7440	1	1866	results_swev	1	1	1	
sphinx-doc__sphinx-7985	0	5128	results_swev	1	1	1	
sphinx-doc__sphinx-8265	0	4611	results_swev	1	1	1	
sphinx-doc__sphinx-8459	1	4959	results_swev	1	1	1	
sphinx-doc__sphinx-8475	1	2372	results_swev	1	1	1	
sphinx-doc__sphinx-8548	0	7050	results_swev	1	1	1	
sphinx-doc__sphinx-9230	1	2208	results_swev	1	1	1	
sphinx-doc__sphinx-9258	1	3519	results_swev	1	1	1	
sphinx-doc__sphinx-9602	0	7039	results_swev	1	1	1	
sphinx-doc__sphinx-9698	1	1324	results_swev	1	1	1	
sympy__sympy-12096	1	2822	results_swev	1	1	1	
sympy__sympy-12481	1	3064	results_swev	1	1	1	
sympy__sympy-12489	0	1007	results_swev	1	1	1	
sympy__sympy-13091	1	4361	results_swev	1	1	1	
sympy__sympy-13551	0	3108	results_swev	1	1	1	
sympy__sympy-13647	1	2988	results_swev	1	1	1	
sympy__sympy-13757	1	1480	results_swev	1	1	1	
sympy__sympy-13852	0	2665	results_swev	1	1	1	
sympy__sympy-13877	0	958	results_swev	1	1	1	
sympy__sympy-14531	1	5643	results_swev	1	1	1	
sympy__sympy-15017	0	1992	results_swev	1	1	1	
sympy__sympy-15875	1	743	results_swev	1	1	1	
sympy__sympy-16766	1	1923	results_swev	1	1	1	
sympy__sympy-16792	1	5905	results_swev	1	1	1	
sympy__sympy-18698	0	2104	results_swev	1	1	1	
sympy__sympy-18763	0	1193	results_swev	1	1	1	
sympy__sympy-19040	1	1640	results_swev	1	1	1	
sympy__sympy-19495	1	1699	results_swev	1	1	1	
sympy__sympy-19637	1	479	results_swev	1	1	1	
sympy__sympy-19954	1	1143	results_swev	1	1	1	
sympy__sympy-20154	0	3875	results_swev	1	1	1	
sympy__sympy-21612	0	2252	results_swev	1	1	1	
sympy__sympy-23824	1	1019	results_swev	1	1	1	
sympy__sympy-24213	1	717	results_swev	1	1	1	
sympy__sympy-24443	1	2674	results_swev	1	1	1	
